step,time,x_ego,v_ego,x_front,v_front,lane_front,x_cut_in,v_cut_in,lane_cut_in,front_type,front_id,distance_front,v_front_eff,gap_to_v1,gap_to_v2,safe_distance,soft_distance,hard_distance,soft_barrier_distance,hard_barrier_distance,target_gap,gap_error_to_target,gap_excess,soft_violation,hard_violation,front_accel_est,desired_closing_speed,closing_speed,a_ref,too_far,cut_in_happened,cut_in_active,cut_in_this_step,cut_in_left_this_step,cut_in_time,cut_in_leave_time,front_event_type,front_event_timer,cut_in_event_type,cut_in_event_timer,collision,safety_violation,reached_target,a_cmd,a_ego,prev_a_ego,delta_a_ego,a_front,a_cut_in,reward,a_nom,a_ppo_before_cbf,a_cbf_cmd,cbf_correction,abs_cbf_correction,use_cbf,method,scenario,energy_accel_sq_step,gap_error_to_soft
1268.0,126.8,2599.395415593224,36.11111111111111,2944.634794549765,20.63079103131612,0.0,2551.7750615914883,19.441837495256088,1.0,front,1.0,345.2393789565417,20.63079103131612,345.2393789565417,-47.620354001735,42.14698674646165,42.14698674646165,29.02314495272488,42.14698674646165,29.02314495272488,43.64698674646165,301.59239221008005,301.59239221008005,0.0,0.0,-0.4934560211072281,13.0,15.480320079794986,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999342983,1.9999999999123976,2.1900703472965688e-11,-0.4934560211072391,0.4335148123882616,-12.154020516344303,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999997371933,
1269.0,126.9,2603.006526704334,36.11111111111111,2946.698383139809,20.635885900439607,0.0,2553.723289992929,19.48228401440708,1.0,front,1.0,343.69185643547416,20.635885900439607,343.69185643547416,-49.28323671140561,42.14189187733817,42.14189187733817,29.019069057426087,42.14189187733817,29.019069057426087,43.64189187733817,300.049964558136,300.049964558136,0.0,0.0,0.0509486912348577,13.0,15.4752252106715,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999950724,1.9999999999342983,1.6425527604724266e-11,0.0509486912348663,0.4044651915099266,-12.150146608803276,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999998028963,
1270.0,127.0,2606.617637815446,36.11111111111111,2948.7644248945267,20.660417547180668,0.0,2555.668324402038,19.450344091087366,1.0,front,1.0,342.1467870790807,20.660417547180668,342.1467870790807,-50.94931341340816,42.1173602305971,42.1173602305971,28.99944374003324,42.1173602305971,28.99944374003324,43.6173602305971,298.5294268484836,298.5294268484836,0.0,0.0,0.2453164674106034,13.0,15.45069356393044,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999963043,1.999999999950724,1.2319034681240735e-11,0.2453164674105927,-0.319399233197144,-12.131667635720191,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999998521716,
1271.0,127.1,2610.2287489265573,36.11111111111111,2950.8311776761607,20.66752781633944,0.0,2557.6087818733245,19.40457471286617,1.0,front,1.0,340.6024287496034,20.66752781633944,340.6024287496034,-52.61996705323281,42.110249961438335,42.110249961438335,28.993755524706224,42.110249961438335,28.993755524706224,43.610249961438335,296.99217878816506,296.99217878816506,0.0,0.0,0.07110269158769,13.0,15.44358329477167,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999722824,1.999999999963043,9.239276010930551e-12,0.0711026915876827,-0.4576937822119598,-12.126332690059508,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999998891296,
1272.0,127.2,2613.8398600376686,36.11111111111111,2952.8962727366256,20.65095060465021,0.0,2559.5540825315866,19.453006582621803,1.0,front,1.0,339.05641269895705,20.65095060465021,339.05641269895705,-54.28577750608201,42.12682717312756,42.12682717312756,29.007017294057604,42.12682717312756,29.007017294057604,43.62682717312756,295.4295855258295,295.4295855258295,0.0,0.0,-0.1657721168922421,13.0,15.460160506460896,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999979212,1.9999999999722824,6.929568030500377e-12,-0.1657721168922274,0.4843186975563242,-12.138732326489142,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999916848,
1273.0,127.3,2617.45097114878,36.11111111111111,2954.955305957302,20.59033220676235,0.0,2561.503727894984,19.496453633973324,1.0,front,1.0,337.5043348085219,20.59033220676235,337.5043348085219,-55.94724325379593,42.18744557101542,42.18744557101542,29.05551201236789,42.18744557101542,29.05551201236789,43.68744557101542,293.8168892375065,293.8168892375065,0.0,0.0,-0.6061839788786116,13.0,15.520778904348756,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999984409,1.999999999979212,5.197176022875283e-12,-0.606183978878615,0.4344705135151981,-12.184839855645103,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999376357,
1274.0,127.4,2621.062082259891,36.11111111111111,2957.011069163127,20.55763205825122,0.0,2563.4451296132074,19.414017182236503,1.0,front,1.0,335.9489869032359,20.55763205825122,335.9489869032359,-57.616952646683785,42.22014571952656,42.22014571952656,29.081672131176795,42.22014571952656,29.081672131176795,43.72014571952656,292.22884118370933,292.22884118370933,0.0,0.0,-0.3270014851113245,13.0,15.553479052859888,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999988307,1.999999999984409,3.897770994854e-12,-0.3270014851113169,-0.8243645173682036,-12.210167681372424,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999532276,
1275.0,127.5,2624.6731933710025,36.11111111111111,2959.06791816184,20.568489987128988,0.0,2565.388763072277,19.43633459069573,1.0,front,1.0,334.3947247908377,20.568489987128988,334.3947247908377,-59.28443029872551,42.20928779064879,42.20928779064879,29.072985788074583,42.20928779064879,29.072985788074583,43.70928779064879,290.6854370001889,290.6854370001889,0.0,0.0,0.1085792887776904,13.0,15.54262112398212,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.99999999999123,1.999999999988307,2.9234392684429626e-12,0.1085792887776886,0.2231740845922204,-12.201691201271904,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999649196,
1276.0,127.6,2628.284304482114,36.11111111111111,2961.1213957678847,20.534776060443125,0.0,2567.3363589945493,19.475959222724978,1.0,front,1.0,332.83709128577084,20.534776060443125,332.83709128577084,-60.94794548756454,42.24300171733465,42.24300171733465,29.09995692942327,42.24300171733465,29.09995692942327,43.74300171733465,289.0940895684362,289.0940895684362,0.0,0.0,-0.3371392668586281,13.0,15.576335050667982,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999934224,1.99999999999123,2.192468429029759e-12,-0.337139266858622,0.396246320292506,-12.228032581516132,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999736895,
1277.0,127.7,2631.895415593225,36.11111111111111,2963.168249974273,20.46854206388254,0.0,2569.278191012781,19.4183201823176,1.0,front,1.0,331.2728343810477,20.46854206388254,331.2728343810477,-62.61722458044415,42.309235713895234,42.309235713895234,29.15294412667174,42.309235713895234,29.15294412667174,43.809235713895234,287.46359866715244,287.46359866715244,0.0,0.0,-0.6623399656058382,13.0,15.642569047228566,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999995067,1.9999999999934224,1.644462344074782e-12,-0.6623399656058314,-0.5763904040737957,-12.280815832543103,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999802682,
1278.0,127.8,2635.5065267043365,36.11111111111111,2965.211723591395,20.43473617122202,0.0,2571.2185912461064,19.404002333251658,1.0,front,1.0,329.7051968870587,20.43473617122202,329.7051968870587,-64.2879354582301,42.34304160655575,42.34304160655575,29.17998884080016,42.34304160655575,29.17998884080016,43.84304160655575,285.862155280503,285.862155280503,0.0,0.0,-0.338058926605207,13.0,15.676374939889088,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999963003,1.999999999995067,1.233235735753624e-12,-0.3380589266052056,-0.1431784906593787,-12.30825890361257,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999985201,
1279.0,127.9,2639.117637815448,36.11111111111111,2967.250520245648,20.387966542529647,0.0,2573.161267940533,19.426766944272654,1.0,front,1.0,328.1328824302004,20.387966542529647,328.1328824302004,-65.95636987491434,42.389811235248125,42.389811235248125,29.217404543754057,42.389811235248125,29.217404543754057,43.889811235248125,284.2430711949523,284.2430711949523,0.0,0.0,-0.46769628692374,13.0,15.72314456858146,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999997225,1.9999999999963003,9.250378241176804e-13,-0.4676962869237422,0.2276461102099486,-12.34681024883891,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999889004,
1280.0,128.0,2642.728748926559,36.11111111111111,2969.285870618977,20.35350373328896,0.0,2575.096602222597,19.353342820636435,1.0,front,1.0,326.5571216924181,20.35350373328896,326.5571216924181,-67.63214670396201,42.42427404448881,42.42427404448881,29.244974791146603,42.42427404448881,29.244974791146603,43.92427404448881,282.63284764792934,282.63284764792934,0.0,0.0,-0.3446280924068645,13.0,15.757607377822149,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999997919,1.999999999997225,6.936673457857978e-13,-0.3446280924068543,-0.7342412363621742,-12.375635595008564,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999991676,
1281.0,128.1,2646.3398600376704,36.11111111111111,2971.3171928720944,20.313222531170243,0.0,2577.0329047567707,19.36302534173609,1.0,front,1.0,324.97733283442403,20.313222531170243,324.97733283442403,-69.30695528089973,42.46455524660753,42.46455524660753,29.27719975284157,42.46455524660753,29.27719975284157,43.96455524660753,281.0127775878165,281.0127775878165,0.0,0.0,-0.4028120211871666,13.0,15.797888579940864,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999984392,1.999999999997919,5.202505093393485e-13,-0.4028120211871618,0.0968252109965694,-12.409790818879747,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999993757,
1282.0,128.20000000000002,2649.9509711487817,36.11111111111111,2973.347630519047,20.30437646952421,0.0,2578.972676456692,19.397716999208782,1.0,front,1.0,323.3966593702653,20.30437646952421,323.3966593702653,-70.97829469209,42.47340130825356,42.47340130825356,29.2842766021584,42.47340130825356,29.2842766021584,43.97340130825356,279.42325806201177,279.42325806201177,0.0,0.0,-0.0884606164602885,13.0,15.806734641586893,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999988292,1.9999999999984392,3.9013237085327996e-13,-0.0884606164602822,0.3469165747269488,-12.417330653430916,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999953166,
1283.0,128.3,2653.562082259893,36.11111111111111,2975.375797871718,20.28167352671172,0.0,2580.9059704378174,19.332939811254867,1.0,front,1.0,321.81371561182505,20.28167352671172,321.81371561182505,-72.65611182207567,42.49610425106605,42.49610425106605,29.302438956408395,42.49610425106605,29.302438956408395,43.99610425106605,277.817611360759,277.817611360759,0.0,0.0,-0.2270294281249363,13.0,15.829437584399386,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999999122,1.9999999999988292,2.926547892911913e-13,-0.2270294281249527,-0.6477718795392007,-12.436842595478836,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999996488,
1284.0,128.4,2657.1731933710043,36.11111111111111,2977.4051275597058,20.29329687987504,0.0,2582.834011012193,19.28040574375857,1.0,front,1.0,320.2319341887014,20.29329687987504,320.2319341887014,-74.33918235881129,42.48448089790273,42.48448089790273,29.29314027387774,42.48448089790273,29.29314027387774,43.98448089790273,276.2474532907987,276.2474532907987,0.0,0.0,0.1162335316331919,13.0,15.817814231236069,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999993412,1.999999999999122,2.1938006966593093e-13,0.1162335316331952,-0.5253406749629194,-12.426776198001027,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999973648,
1285.0,128.5,2660.784304482116,36.11111111111111,2979.4291876460497,20.240600863440065,0.0,2584.764847112624,19.30836100431127,1.0,front,1.0,318.6448831639341,20.240600863440065,318.6448831639341,-76.01945736949165,42.53717691433771,42.53717691433771,29.33529708702572,42.53717691433771,29.33529708702572,44.03717691433771,274.6077062495964,274.6077062495964,0.0,0.0,-0.5269601643497523,13.0,15.870510247671042,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999995064,1.9999999999993412,1.6475709685437326e-13,-0.5269601643497347,0.2795526055269394,-12.472529036537438,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999980256,
1286.0,128.6,2664.395415593227,36.11111111111111,2981.455474895145,20.26287249095656,0.0,2586.693682465076,19.288353524517184,1.0,front,1.0,317.0600593019185,20.26287249095656,317.0600593019185,-77.70173312815132,42.51490528682121,42.51490528682121,29.317479785012523,42.51490528682121,29.317479785012523,44.01490528682121,273.0451540150973,273.0451540150973,0.0,0.0,0.2227162751649558,13.0,15.848238620154548,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999996296,1.9999999999995064,1.234568003383174e-13,0.2227162751649677,-0.2000747979408563,-12.453028187988858,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999985185,
1287.0,128.70000000000002,2668.0065267043383,36.11111111111111,2983.4769490183053,20.214741231598925,0.0,2588.6158403138124,19.22157848736779,1.0,front,1.0,315.470422313967,20.214741231598925,315.470422313967,-79.39068639052584,42.56303654617885,42.56303654617885,29.35598479249863,42.56303654617885,29.35598479249863,44.06303654617885,271.4073857677881,271.4073857677881,0.0,0.0,-0.4813125935763551,13.0,15.896369879512182,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999997224,1.9999999999996296,9.259260025373807e-14,-0.4813125935763416,-0.6677503714939425,-12.495223042448854,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999988898,
1288.0,128.8,2671.6176378154496,36.11111111111111,2985.4955643284216,20.18615310116068,0.0,2590.5340719956694,19.182316818567426,1.0,front,1.0,313.87792651297195,20.18615310116068,313.87792651297195,-81.08356581978023,42.59162467661709,42.59162467661709,29.378855296849228,42.59162467661709,29.378855296849228,44.09162467661709,269.7863018363549,269.7863018363549,0.0,0.0,-0.2858813043824426,13.0,15.924958009950426,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999999792,1.9999999999997224,6.94999613415348e-14,-0.2858813043824495,-0.3926166880036822,-12.520598949766915,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999991678,
1289.0,128.9,2675.228748926561,36.11111111111111,2987.511447880244,20.15883551822243,0.0,2592.4476073019964,19.135353063270465,1.0,front,1.0,312.28269895368294,20.15883551822243,312.28269895368294,-82.7811416245645,42.61894225955534,42.61894225955534,29.40070936319983,42.61894225955534,29.40070936319983,44.11894225955534,268.1637566941276,268.1637566941276,0.0,0.0,-0.2731758293825237,13.0,15.95227559288868,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999999844,1.999999999999792,5.1958437552457326e-14,-0.2731758293825075,-0.4696375529695799,-12.5450753053925,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999993756,
1290.0,129.0,2678.839860037672,36.11111111111111,2989.5277310670454,20.16283186801675,0.0,2594.3635509735605,19.15943671564057,1.0,front,1.0,310.6878710293731,20.16283186801675,310.6878710293731,-84.47630906411177,42.61494590976102,42.61494590976102,29.39751228336437,42.61494590976102,29.39751228336437,44.11494590976102,266.57292511961214,266.57292511961214,0.0,0.0,0.039963497943205,13.0,15.948279243094358,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999998828,1.999999999999844,3.907985046680551e-14,0.0399634979432016,0.2408365237010963,-12.54141882234027,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999999531,
1291.0,129.1,2682.4509711487835,36.11111111111111,2991.5399859163904,20.122548493451514,0.0,2596.274483875384,19.109329018234117,1.0,front,1.0,309.08901476760684,20.122548493451514,309.08901476760684,-86.17648727339974,42.65522928432625,42.65522928432625,29.429738983016563,42.65522928432625,29.429738983016563,44.15522928432625,264.9337854832806,264.9337854832806,0.0,0.0,-0.4028337456523445,13.0,15.988562617659593,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999999912,1.9999999999998828,2.930988785010413e-14,-0.4028337456523397,-0.5010769740645901,-12.577897211803643,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999996483,
1292.0,129.20000000000002,2686.062082259895,36.11111111111111,2993.5550131623454,20.150272459550447,0.0,2598.187747100519,19.132632251354124,1.0,front,1.0,307.4929309024505,20.150272459550447,307.4929309024505,-87.87433515937573,42.62750531822732,42.62750531822732,29.40755981013741,42.62750531822732,29.40755981013741,44.12750531822732,263.3654255842232,263.3654255842232,0.0,0.0,0.2772396609893235,13.0,15.96083865156066,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999999934,1.999999999999912,2.19824158875781e-14,0.2772396609893127,0.2330323312000944,-12.552638918505828,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999999736,
1293.0,129.3,2689.673193371006,36.11111111111111,2995.570605063954,20.155919016085598,0.0,2600.1067152873857,19.18968186866522,1.0,front,1.0,305.897411692948,20.155919016085598,305.897411692948,-89.5664780836205,42.62185876169218,42.62185876169218,29.4030425649093,42.62185876169218,29.4030425649093,44.12185876169218,261.77555293125585,261.77555293125585,0.0,0.0,0.0564655653514734,13.0,15.955192095025511,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999999505,1.999999999999934,1.6431300764452317e-14,0.0564655653514752,0.5704961731109729,-12.5474718831717,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999999802,
1294.0,129.4,2693.284304482117,36.11111111111111,2997.580925980561,20.10320916606746,0.0,2602.0302314639634,19.23516176577558,1.0,front,1.0,304.2966214984435,20.10320916606746,304.2966214984435,-91.25407301815405,42.67456861171031,42.67456861171031,29.4452104449238,42.67456861171031,29.4452104449238,44.17456861171031,260.12205288673323,260.12205288673323,0.0,0.0,-0.5270985001813244,13.0,16.007901945043645,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999999963,1.9999999999999505,1.2434497875801752e-14,-0.5270985001813286,0.4547989711035922,-12.595421196029497,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999998517,
1295.0,129.5,2696.895415593229,36.11111111111111,2999.5868845700465,20.05958589485318,0.0,2603.9592636781576,19.290322141942447,1.0,front,1.0,302.69146897681776,20.05958589485318,302.69146897681776,-92.93615191507116,42.71819188292459,42.71819188292459,29.480109061895227,42.71819188292459,29.480109061895227,44.21819188292459,258.4732770938932,258.4732770938932,0.0,0.0,-0.4362327121428322,13.0,16.05152521625793,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999999972,1.999999999999963,9.325873406851317e-15,-0.4362327121428159,0.5516037616686844,-12.63573056881587,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999999888,
1296.0,129.6,2700.50652670434,36.11111111111111,3001.589196276632,20.02311706584944,0.0,2605.8862322053,19.26968527141971,1.0,front,1.0,301.08266957229125,20.02311706584944,301.08266957229125,-94.62029449904048,42.75466071192834,42.75466071192834,29.509284125098223,42.75466071192834,29.509284125098223,44.25466071192834,256.8280088603629,256.8280088603629,0.0,0.0,-0.3646882900374137,13.0,16.08799404526167,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999999791,1.999999999999972,6.8833827526759706e-15,-0.3646882900374137,-0.2063687052273506,-12.669858874558024,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999999165,
1297.0,129.70000000000002,2704.1176378154514,36.11111111111111,3003.58762825015,19.984319735186467,0.0,2607.8113099970046,19.250777917051536,1.0,front,1.0,299.4699904346985,19.984319735186467,299.4699904346985,-96.3063278184468,42.7934580425913,42.7934580425913,29.5403219896286,42.7934580425913,29.5403219896286,44.2934580425913,255.1765323921072,255.1765323921072,0.0,0.0,-0.3879733066296964,13.0,16.12679137592464,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999999845,1.9999999999999791,5.3290705182007506e-15,-0.3879733066297068,-0.1890735436817544,-12.706612363616312,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999999938,
1298.0,129.8,2707.7287489265627,36.11111111111111,3005.581683185324,19.9405493517388,0.0,2609.7406370972403,19.29327100235597,1.0,front,1.0,297.85293425876125,19.9405493517388,297.85293425876125,-97.9881118293224,42.837228426038976,42.837228426038976,29.57533829638673,42.837228426038976,29.57533829638673,44.337228426038976,253.5157058327223,253.5157058327223,0.0,0.0,-0.4377038344766859,13.0,16.17056175937231,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999999885,1.9999999999999845,3.996802888650564e-15,-0.4377038344766759,0.4249308530443101,-12.748634184588653,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999999954,
1299.0,129.9,2711.339860037674,36.11111111111111,3007.574090059888,19.92406874563897,0.0,2611.662302177718,19.216650804777707,1.0,front,1.0,296.234230022214,19.92406874563897,296.234230022214,-99.67755785995588,42.8537090321388,42.8537090321388,29.5885227812666,42.8537090321388,29.5885227812666,44.3537090321388,251.8805209900752,251.8805209900752,0.0,0.0,-0.1648060609982948,13.0,16.187042365472138,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999999916,1.9999999999999885,2.886579864025407e-15,-0.1648060609982943,-0.7662019757826201,-12.764549182679303,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999999662,
1300.0,130.0,2714.9509711487854,36.11111111111111,3009.568338669102,19.94248609214217,0.0,2613.589909998964,19.276078212459108,1.0,front,1.0,294.61736752031675,19.94248609214217,294.61736752031675,-101.36106114982113,42.8352916856356,42.8352916856356,29.57378890406404,42.8352916856356,29.57378890406404,44.3352916856356,250.28207583468117,250.28207583468117,0.0,0.0,0.1841734650319892,13.0,16.16862501896894,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999999936,1.9999999999999916,2.220446049250313e-15,0.1841734650319792,0.5942740768140056,-12.746571066262796,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999999742,
1301.0,130.1,2718.5620822598967,36.11111111111111,3011.5652384070777,19.968997379754136,0.0,2615.521287783337,19.31377784372757,1.0,front,1.0,293.003156147181,19.968997379754136,293.003156147181,-103.04079447655975,42.80878039802364,42.80878039802364,29.552579873974462,42.80878039802364,29.552579873974462,44.30878039802364,248.6943757491574,248.6943757491574,0.0,0.0,0.265112876119673,13.0,16.14211373135697,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999999951,1.9999999999999936,1.5543122344752194e-15,0.2651128761196614,0.37699631268462,-12.720911269298714,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999999805,
1302.0,130.20000000000002,2722.173193371008,36.11111111111111,3013.566156476792,20.00918069714492,0.0,2617.4503530038623,19.290652205254997,1.0,front,1.0,291.392963105784,20.00918069714492,291.392963105784,-104.72284036714564,42.76859708063286,42.76859708063286,29.52043322006184,42.76859708063286,29.52043322006184,44.26859708063286,247.1243660251512,247.1243660251512,0.0,0.0,0.4018331739078107,13.0,16.10193041396619,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999999964,1.9999999999999951,1.3322676295501878e-15,0.4018331739077999,-0.2312563847257915,-12.682475268242683,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999999986,
1303.0,130.3,2725.7843044821198,36.11111111111111,3015.567603375891,20.01446899098736,0.0,2619.3748456440444,19.244926401819704,1.0,front,1.0,289.78329889377164,20.01446899098736,289.78329889377164,-106.4094588380749,42.76330878679042,42.76330878679042,29.516202584987887,42.76330878679042,29.516202584987887,44.26330878679042,245.51999010698125,245.51999010698125,0.0,0.0,0.0528829384244033,13.0,16.09664212012375,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999999971,1.9999999999999964,8.881784197001252e-16,0.0528829384244172,-0.4572580343528737,-12.67735482064462,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999999885,
1304.0,130.4,2729.3954155932306,36.11111111111111,3017.5685680036254,20.009646277344643,0.0,2621.294229187476,19.193835434310763,1.0,front,1.0,288.1731524103948,20.009646277344643,288.1731524103948,-108.10118640575502,42.76813150043313,42.76813150043313,29.52006075590206,42.76813150043313,29.52006075590206,44.26813150043313,243.90502090996165,243.90502090996165,0.0,0.0,-0.0482271364271369,13.0,16.101464833766464,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999999998,1.9999999999999971,6.661338147750939e-16,-0.0482271364271448,-0.5109096750894141,-12.681801610960038,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999999992,
1305.0,130.5,2733.006526704342,36.11111111111111,3019.5727999444703,20.042319408447955,0.0,2623.217972326833,19.237431393575,1.0,front,1.0,286.56627324012834,20.042319408447955,286.56627324012834,-109.78855437750872,42.73545836932982,42.73545836932982,29.49392225101941,42.73545836932982,29.49392225101941,44.23545836932982,242.3308148707985,242.3308148707985,0.0,0.0,0.3267313110331216,13.0,16.06879170266315,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.9999999999999984,1.999999999999998,4.440892098500626e-16,0.3267313110331181,0.435959592642372,-12.65087920068792,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.999999999999994,
1306.0,130.6,2736.617637815453,36.11111111111111,3021.5790627588544,20.062628143839977,0.0,2625.142078151277,19.241058244434782,1.0,front,1.0,284.9614249434012,20.062628143839977,284.9614249434012,-111.47555966417669,42.7151496339378,42.7151496339378,29.47767526270579,42.7151496339378,29.47767526270579,44.2151496339378,240.74627530946336,240.74627530946336,0.0,0.0,0.2030873539202105,13.0,16.04848296727113,2.0,True,True,False,False,False,58.6,118.1,normal,0.0,normal,0.0,False,False,False,2.0,1.999999999999999,1.9999999999999984,4.440892098500626e-16,0.2030873539202221,0.0362685085978465,-12.63176867041945,2.0,2.0,2.0,0.0,0.0,True,PPO + CBF,normal,3.9999999999999956,
