step,time,x_ego,v_ego,x_front,v_front,lane_front,x_cut_in,v_cut_in,lane_cut_in,front_type,front_id,distance_front,v_front_eff,gap_to_v1,gap_to_v2,safe_distance,soft_distance,hard_distance,soft_barrier_distance,hard_barrier_distance,target_gap,gap_error_to_target,gap_excess,soft_violation,hard_violation,front_accel_est,desired_closing_speed,closing_speed,a_ref,too_far,cut_in_happened,cut_in_active,cut_in_this_step,cut_in_left_this_step,cut_in_time,cut_in_leave_time,front_event_type,front_event_timer,cut_in_event_type,cut_in_event_timer,collision,safety_violation,reached_target,a_cmd,a_ego,prev_a_ego,delta_a_ego,a_front,a_cut_in,reward,a_nom,a_ppo_before_cbf,a_cbf_cmd,cbf_correction,abs_cbf_correction,use_cbf,method,scenario
249,24.900000000000002,546.979930688916,20.09362527535292,549.4548666704396,20.09974646911201,0,479.8658849869137,18.87285525357168,1,front,1,2.474935981523572,20.09974646911201,2.474935981523572,-67.11404570200233,17.05617516521175,17.05617516521175,11.032768846373521,17.05617516521175,11.032768846373521,18.55617516521175,-16.08123918368818,0.0,14.58123918368818,8.55783286484995,-0.00258301535684069,-2.894623053063872,-0.006121193759089039,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,True,False,-0.06660972535610199,-0.06090639289483271,-0.05900528207440962,-0.001901110820423095,-0.0025830153568422165,0.5342267441815155,-67.33767682102543,-0.06660972535610199,-0.06660972535610199,-0.06660972535610199,0.0,0.0,False,PPO without CBF,normal
250,25.0,548.9886715794753,20.087408905592685,551.4627708779623,20.079042075226326,0,481.7500412100707,18.841562231570027,1,front,1,2.4740992984869763,20.079042075226326,2.4740992984869763,-67.23863036940458,17.06081217372197,17.06081217372197,11.037286581250527,17.06081217372197,11.037286581250527,18.56081217372197,-16.086712875234994,0.0,14.586712875234994,8.56318728276355,-0.2070439388568346,-2.895608317542299,0.008366830366359324,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,True,False,-0.06593561172485352,-0.06216369760233791,-0.06090639289483271,-0.001257304707505201,-0.20704393885685118,-0.3129302200165065,-67.3609440571615,-0.06593561172485352,-0.06593561172485352,-0.06593561172485352,0.0,0.0,False,PPO without CBF,normal
251,25.1,550.996771971695,20.081003922197198,553.4714862661041,20.08715388141769,0,483.6287049140886,18.786637040178775,1,front,1,2.4747142944090683,20.08715388141769,2.4747142944090683,-67.36806705760642,17.048602353318316,17.048602353318316,11.02835137276902,17.048602353318316,11.02835137276902,18.548602353318316,-16.073888058909247,0.0,14.573888058909247,8.553637078359952,0.08111806191365645,-2.8932998506036642,-0.0061499592204938835,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,True,False,-0.06970824301242828,-0.06404983395486051,-0.06216369760233791,-0.001886136352522598,0.08111806191366917,-0.5492519139125327,-67.32308990396788,-0.06970824301242828,-0.06970824301242828,-0.06970824301242828,0.0,0.0,False,PPO without CBF,normal
252,25.200000000000003,553.0042248636535,20.074528919584914,555.4802604569553,20.08774190851271,0,485.51361600104894,18.849110869603365,1,front,1,2.4760355933018445,20.08774190851271,2.4760355933018445,-67.49060886260452,17.044717351750947,17.044717351750947,11.02608512185472,17.044717351750947,11.02608512185472,18.544717351750947,-16.068681758449102,0.0,14.568681758449102,8.550049528552876,0.005880270950200384,-2.8923627165208385,-0.013212988927797653,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,True,False,-0.06685060262680054,-0.06475002612284551,-0.06404983395486051,-0.0007001921679850032,0.00588027095019299,0.6247382942459027,-67.31335553400534,-0.06685060262680054,-0.06685060262680054,-0.06685060262680054,0.0,0.0,False,PPO without CBF,normal
253,25.3,555.0110278173977,20.06802953744248,557.4859085529616,20.05648096006306,0,487.39992084656654,18.863048455176,1,front,1,2.474880735563943,20.05648096006306,2.474880735563943,-67.61110697083114,17.052366299844913,17.052366299844913,11.033049200008405,17.052366299844913,11.033049200008405,18.552366299844913,-16.07748556428097,0.0,14.57748556428097,8.558168464444462,-0.3126094844965266,-2.8939474015705744,0.011548577379421943,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,True,False,-0.06572520732879639,-0.06499382142433323,-0.06475002612284551,-0.00024379530148771478,-0.31260948449653725,0.13937585572635966,-67.35277261912204,-0.06572520732879639,-0.06572520732879639,-0.06572520732879639,0.0,0.0,False,PPO without CBF,normal
254,25.400000000000002,557.0171643809849,20.061365635871887,559.4934471386183,20.075385856567284,0,489.28185001031187,18.8192916374534,1,front,1,2.476282757633385,20.075385856567284,2.476282757633385,-67.73531437067305,17.03681938152313,17.03681938152313,11.02147797255516,17.03681938152313,11.02147797255516,18.53681938152313,-16.060536623889746,0.0,14.560536623889746,8.545195214921776,0.18904896504224666,-2.8908965923001544,-0.014020220695396546,-4.0,False,False,False,False,False,,,normal,0,normal,0,False,True,False,-0.07157459855079651,-0.06663901570594905,-0.06499382142433323,-0.0016451942816158166,0.18904896504225444,-0.43756817722598984,-67.30135753206731,-0.07157459855079651,-0.07157459855079651,-0.07157459855079651,0.0,0.0,False,PPO without CBF,normal
255,25.5,559.0226354797265,20.054710987416538,561.5309857242751,20.375385856567284,0,491.1582974539924,18.764474436805397,1,front,1,2.5083502445485237,20.375385856567284,2.5083502445485237,-67.86433802573413,17.032826592449922,17.032826592449922,11.019148845595787,17.032826592449922,11.019148845595787,18.532826592449922,-16.0244763479014,0.0,14.524476347901398,8.510798601047263,3.0,-2.884405742622252,-0.3206748691507464,-4.0,False,False,False,False,False,,,accelerate,28,normal,0,False,True,False,-0.06626889109611511,-0.06654648455349056,-0.06663901570594905,9.25311524584832e-05,3.0,-0.5481720064800264,-67.13781931888742,-0.06626889109611511,-0.06626889109611511,-0.06626889109611511,0.0,0.0,False,PPO without CBF,normal
256,25.6,561.0275973229045,20.049618431780097,563.5923088435592,20.61323119284135,0,493.0376908689789,18.793934149865045,1,front,1,2.5647115206546687,20.61323119284135,2.5647115206546687,-67.98990645392558,17.029771059068057,17.029771059068057,11.017366451123033,17.029771059068057,11.017366451123033,18.529771059068057,-15.965059538413389,0.0,14.465059538413389,8.452654930468364,2.3784533627406645,-2.87371071691441,-0.563612761061254,-4.0,False,False,False,False,False,,,accelerate,27,normal,0,False,True,False,-0.004062771797180176,-0.05092555636441297,-0.06654648455349056,0.015620928189077593,2.3784533627406557,0.2945971305964665,-67.02194596325663,-0.004062771797180176,-0.004062771797180176,-0.004062771797180176,0.0,0.0,False,PPO without CBF,normal
257,25.700000000000003,563.0322375039468,20.04640181042269,565.6775872353522,20.852783917929994,0,494.92417245739585,18.864815884169413,1,front,1,2.6453497314054175,20.852783917929994,2.6453497314054175,-68.10806504655096,17.027841086253616,17.027841086253616,11.016240633647941,17.027841086253616,11.016240633647941,18.527841086253616,-15.882491354848199,0.0,14.382491354848199,8.370890902242524,2.395527250886431,-2.8588484438726756,-0.8063821075073037,-3.991822088451676,False,False,False,False,False,,,accelerate,26,normal,0,False,True,False,0.02411181479692459,-0.032166213574078575,-0.05092555636441297,0.018759342790334393,2.3955272508864347,0.7088173430436691,-66.86289512314751,0.02411181479692459,0.02411181479692459,0.02411181479692459,0.0,0.0,False,PPO without CBF,normal
258,25.8,565.0367636085756,20.045261046288157,567.7928656271453,21.152783917929995,0,496.81148099504236,18.873085376465003,1,front,1,2.7561020185696634,21.152783917929995,2.7561020185696634,-68.22528261353324,17.027156627772897,17.027156627772897,11.015841366200855,17.027156627772897,11.015841366200855,18.527156627772897,-15.771054609203233,0.0,14.271054609203233,8.259739347631191,3.0,-2.838789829656582,-1.1075228716418373,-3.6678035291488578,False,False,False,False,False,,,accelerate,25,normal,0,False,True,False,0.05086807534098625,-0.011407641345312369,-0.032166213574078575,0.020758572228766207,3.0,0.0826949229558992,-65.75395522274275,0.05086807534098625,0.05086807534098625,0.05086807534098625,0.0,0.0,False,PPO without CBF,normal
259,25.900000000000002,567.0414144134394,20.046508048638394,569.9272718870822,21.34406259936858,0,498.69804518255637,18.865641875140142,1,front,1,2.8858574736427727,21.34406259936858,2.8858574736427727,-68.34336923088301,17.027904829183036,17.027904829183036,11.016277817023436,17.027904829183036,11.016277817023436,18.527904829183036,-15.642047355540264,0.0,14.142047355540264,8.130420343380663,1.9127868143858606,-2.815568523997247,-1.2975545507301867,-3.8108106363587093,False,False,False,False,False,,,accelerate,24,normal,0,False,True,False,0.08410301804542542,0.012470023502372078,-0.011407641345312369,0.023877664847684447,1.9127868143858755,-0.07443501324859636,-65.98197064356536,0.08410301804542542,0.08410301804542542,0.08410301804542542,0.0,0.0,False,PPO without CBF,normal
260,26.0,569.0464257111747,20.050112977353137,572.0864532040241,21.591813169419474,0,500.58175068139235,18.837054988359718,1,front,1,3.04002749284939,21.591813169419474,3.04002749284939,-68.46467502978237,17.030067786411884,17.030067786411884,11.017539542073598,17.030067786411884,11.017539542073598,18.530067786411884,-15.490040293562494,0.0,13.990040293562494,7.977512049224208,2.477505700508935,-2.7882072528412487,-1.5417001920663367,-3.5087670069331316,False,False,False,False,False,,,accelerate,23,normal,0,False,True,False,0.10678707808256149,0.03604928714741943,0.012470023502372078,0.023579263645047352,2.4775057005089445,-0.2858688678042434,-64.92149061934718,0.10678707808256149,0.10678707808256149,0.10678707808256149,0.0,0.0,False,PPO without CBF,normal
261,26.1,571.0520455010358,20.056197898610865,574.2705730043899,21.841198003657862,0,502.4692458926905,18.87495211298104,1,front,1,3.218527503354153,21.841198003657862,3.218527503354153,-68.58279960834528,17.033718739166517,17.033718739166517,11.019669264513801,17.033718739166517,11.019669264513801,18.533718739166517,-15.315191235812364,0.0,13.815191235812364,7.8011417611596485,2.4938483423838775,-2.7567344224462254,-1.785000105046997,-3.33653452674793,False,False,False,False,False,,,accelerate,22,normal,0,False,True,False,0.13524898886680603,0.06084921257726608,0.03604928714741943,0.024799925429846652,2.4938483423838784,0.3789712462132139,-64.20423440783998,0.13524898886680603,0.13524898886680603,0.13524898886680603,0.0,0.0,False,PPO without CBF,normal
262,26.200000000000003,573.058531933029,20.064864319932667,576.4775144821839,22.06941477793953,0,504.35061552388095,18.813696311904394,1,front,1,3.4189825491548618,22.06941477793953,3.4189825491548618,-68.70791640914808,17.0389185919596,17.0389185919596,11.022702511976433,17.0389185919596,11.022702511976433,18.5389185919596,-15.119936042804738,0.0,13.619936042804738,7.603719962821572,2.2821677428166964,-2.7215884877048526,-2.0045504580068645,-3.2251489005537266,False,False,False,False,False,,,accelerate,21,normal,0,False,True,False,0.1641092151403427,0.08666421321803525,0.06084921257726608,0.025815000640769165,2.2821677428166844,-0.6125580107664582,-63.611931861622544,0.1641092151403427,0.1641092151403427,0.1641092151403427,0.0,0.0,False,PPO without CBF,normal
263,26.3,575.0661459150541,20.07613982025091,578.7017042934883,22.24189811304444,0,506.23392366382194,18.83308139940966,1,front,1,3.6355583784342116,22.24189811304444,3.6355583784342116,-68.83222225123217,17.045683892150542,17.045683892150542,11.026648937087817,17.045683892150542,11.026648937087817,18.545683892150542,-14.91012551371633,0.0,13.41012551371633,7.391090558653605,1.724833351049071,-2.6838225924689394,-2.16575829279353,-3.2215475403324727,False,False,False,False,False,,,accelerate,20,normal,0,False,True,False,0.19102737307548523,0.11275500318239774,0.08666421321803525,0.026090789964362496,1.7248333510490743,0.19385087505265186,-63.25021770277026,0.19102737307548523,0.19102737307548523,0.19102737307548523,0.0,0.0,False,PPO without CBF,normal
264,26.400000000000002,577.0751365820772,20.089906670231287,580.9518451755318,22.501408820435415,0,508.11183052732076,18.779068634988377,1,front,1,3.876708593454623,22.501408820435415,3.876708593454623,-68.96330605475646,17.05394400213877,17.05394400213877,11.031467334580949,17.05394400213877,11.031467334580949,18.55394400213877,-14.677235408684147,0.0,13.177235408684147,7.154758741126326,2.595107073909766,-2.6419023735631466,-2.4115021502041287,-3.0,False,False,False,False,False,,,accelerate,19,normal,0,False,True,False,0.21240898966789246,0.1376684998037714,0.11275500318239774,0.024913496621373668,2.595107073909748,-0.5401276442128409,-62.27773739687984,0.21240898966789246,0.21240898966789246,0.21240898966789246,0.0,0.0,False,PPO without CBF,normal
265,26.5,579.0857660269111,20.10629444833883,583.228677484257,22.768323087250945,0,509.99657473106043,18.8474420373969,1,front,1,4.142911457345917,22.768323087250945,4.142911457345917,-69.08919129585064,17.063776669003296,17.063776669003296,11.037203056918589,17.063776669003296,11.037203056918589,18.563776669003296,-14.420865211657379,0.0,12.920865211657379,6.8942915995726715,2.6691426681552954,-2.5957557380983283,-2.6620286389121155,-3.0,False,False,False,False,False,,,accelerate,18,normal,0,False,True,False,0.24250562489032745,0.16387778107541043,0.1376684998037714,0.026209281271639018,2.669142668155302,0.6837340240852341,-61.76206737880808,0.24250562489032745,0.24250562489032745,0.24250562489032745,0.0,0.0,False,PPO without CBF,normal
266,26.6,581.098308456413,20.125424295019155,585.5266089298091,22.97931445552095,0,511.8826996008613,18.861248698008627,1,front,1,4.428300473396121,22.97931445552095,4.428300473396121,-69.21560885555164,17.075254577011492,17.075254577011492,11.043898503256703,17.075254577011492,11.043898503256703,18.575254577011492,-14.146954103615371,0.0,12.646954103615371,6.615598029860582,2.1099136827000464,-2.5464517386507666,-2.853890160501795,-3.0,False,False,False,False,False,,,accelerate,17,normal,0,False,True,False,0.2735605239868164,0.19129846680326193,0.16387778107541043,0.0274206857278515,2.1099136827000393,0.13806660611726068,-61.16228467511252,0.2735605239868164,0.2735605239868164,0.2735605239868164,0.0,0.0,False,PPO without CBF,normal
267,26.700000000000003,583.1130335385067,20.147250820936925,587.8456327239938,23.19023794184765,0,513.7754121892185,18.927125883572405,1,front,1,4.7325991854871745,23.19023794184765,4.7325991854871745,-69.33762134928816,17.088350492562157,17.088350492562157,11.051537787327923,17.088350492562157,11.051537787327923,18.588350492562157,-13.855751307074982,0.0,12.355751307074982,6.318938601840749,2.109234863266991,-2.4940352352734965,-3.0429871209107233,-3.0,False,False,False,False,False,,,accelerate,16,normal,0,False,True,False,0.29916563630104065,0.21826525917770662,0.19129846680326193,0.026966792374444687,2.109234863266982,0.6587718556377931,-60.45631717073687,0.29916563630104065,0.29916563630104065,0.29916563630104065,0.0,0.0,False,PPO without CBF,normal
268,26.8,585.1302074789502,20.171739404435463,590.1780945562098,23.324618322159175,0,515.6649597521778,18.89547562959205,1,front,1,5.047887077259588,23.324618322159175,5.047887077259588,-69.46524772677242,17.103043642661277,17.103043642661277,11.060108791552413,17.103043642661277,11.060108791552413,18.603043642661277,-13.555156565401688,0.0,12.055156565401688,6.012221714292824,1.3438038031152644,-2.439928181772304,-3.1528789177237115,-3.0,False,False,False,False,False,,,accelerate,15,normal,0,False,True,False,0.32474756240844727,0.2448858349853918,0.21826525917770662,0.026620575807685176,1.3438038031152741,-0.3165025398035698,-59.64096184373345,0.32474756240844727,0.32474756240844727,0.32474756240844727,0.0,0.0,False,PPO without CBF,normal
269,26.900000000000002,587.1500745754196,20.19867096469354,592.5276580357781,23.49563479568303,0,517.5554551533631,18.904954011853533,1,front,1,5.377583460358551,23.49563479568303,5.377583460358551,-69.59461942205644,17.11920257881612,17.11920257881612,11.069534837642738,17.11920257881612,11.069534837642738,18.61920257881612,-13.241619118457571,0.0,11.741619118457571,5.691951377284187,1.710164735238564,-2.3834914413223625,-3.2969638309894904,-3.0,False,False,False,False,False,,,accelerate,14,normal,0,False,True,False,0.3426049053668976,0.26931560258076825,0.2448858349853918,0.02442976759537646,1.710164735238569,0.09478382261482596,-58.69205999203182,0.3426049053668976,0.3426049053668976,0.3426049053668976,0.0,0.0,False,PPO without CBF,normal
270,27.0,589.1728712961499,20.227967207303166,594.9061950240933,23.785369883151994,0,519.4500866107338,18.946314573706452,1,front,1,5.733323727943457,23.785369883151994,5.733323727943457,-69.72278468541606,17.1367803243819,17.1367803243819,11.079788522556107,17.1367803243819,11.079788522556107,18.6367803243819,-12.903456596438442,0.0,11.403456596438442,5.3464647946126505,2.8973508746896215,-2.3226221873589195,-3.5574026758488273,-3.0,False,False,False,False,False,,,accelerate,13,normal,0,False,True,False,0.36390289664268494,0.29296242609624745,0.26931560258076825,0.0236468235154792,2.897350874689619,0.41360561852919736,-57.56556678660092,0.36390289664268494,0.36390289664268494,0.36390289664268494,0.0,0.0,False,PPO without CBF,normal
271,27.1,591.1988578763759,20.259865802260016,597.2997034467254,23.935084226320605,0,521.3438652822597,18.9377867152586,1,front,1,6.10084557034952,23.935084226320605,6.10084557034952,-69.8549925941162,17.15591948135601,17.15591948135601,11.090953030791006,17.15591948135601,11.090953030791006,18.65591948135601,-12.555073911006488,0.0,11.055073911006488,4.990107460441486,1.497143431686112,-2.259913303981168,-3.6752184240605885,-3.0,False,False,False,False,False,,,accelerate,12,normal,0,False,True,False,0.397056519985199,0.31898594956848536,0.29296242609624745,0.02602352347223791,1.497143431686104,-0.08527858447851815,-56.25079376821361,0.397056519985199,0.397056519985199,0.397056519985199,0.0,0.0,False,PPO without CBF,normal
272,27.200000000000003,593.2282779285246,20.294200521486715,599.7074254615642,24.077220148388253,0,523.2376110668575,18.937457845978017,1,front,1,6.479147533039622,24.077220148388253,6.479147533039622,-69.99066686166702,17.17652031289203,17.17652031289203,11.10297018252035,17.17652031289203,11.10297018252035,18.67652031289203,-12.197372779852408,0.0,10.697372779852408,4.6238226494807275,1.4213592206764858,-2.1955271003734333,-3.783019626901538,-3.0,False,False,False,False,False,,,accelerate,11,normal,0,False,True,False,0.41643092036247253,0.3433471922669822,0.31898594956848536,0.02436124269849682,1.4213592206764962,-0.0032886928058470065,-54.73339533009857,0.41643092036247253,0.41643092036247253,0.41643092036247253,0.0,0.0,False,PPO without CBF,normal
273,27.3,595.2613601891444,20.33082260619816,602.1341571592205,24.26731697656371,0,525.1268602208562,18.892491539987052,1,front,1,6.872796970076138,24.26731697656371,6.872796970076138,-70.1344999682882,17.1984935637189,17.1984935637189,11.115787912169356,17.1984935637189,11.115787912169356,18.6984935637189,-11.82569659364276,0.0,10.32569659364276,4.242990942093218,1.9009682817545581,-2.128625386855697,-3.9364943703655477,-3.0,False,False,False,False,False,,,accelerate,10,normal,0,False,True,False,0.4348418116569519,0.3662208471144746,0.3433471922669822,0.02287365484749243,1.900968281754548,-0.449663059909635,-52.979278792649446,0.4348418116569519,0.4348418116569519,0.4348418116569519,0.0,0.0,False,PPO without CBF,normal
274,27.400000000000002,597.2983337854553,20.369735963109147,604.5758770144225,24.417198552019638,0,527.011680997154,18.84820776297776,1,front,1,7.277543228967261,24.417198552019638,7.277543228967261,-70.28665278830124,17.22184157786549,17.22184157786549,11.1294075870882,17.22184157786549,11.1294075870882,18.72184157786549,-11.44429834889823,0.0,9.94429834889823,3.85186435812094,1.4988157545592884,-2.059973702801681,-4.047462588910491,-3.0,False,False,False,False,False,,,accelerate,9,normal,0,False,True,False,0.4578717350959778,0.3891335691098504,0.3662208471144746,0.022912721995375807,1.4988157545592722,-0.442837770092904,-50.962903048868554,0.4578717350959778,0.4578717350959778,0.4578717350959778,0.0,0.0,False,PPO without CBF,normal
275,27.5,599.3394180249333,20.41084239478026,607.0335626893756,24.57685674952997,0,528.8923519024639,18.80670905309893,1,front,1,7.6941446644423195,24.57685674952997,7.6941446644423195,-70.44706612246932,17.246505436868155,17.246505436868155,11.14379483817309,17.246505436868155,11.14379483817309,18.746505436868155,-11.052360772425835,0.0,9.552360772425835,3.4496501737307703,1.5965819751033195,-1.9894249390366503,-4.166014354749709,-3.0,False,False,False,False,False,,,accelerate,8,normal,0,False,True,False,0.4768565595149994,0.41106431671113763,0.3891335691098504,0.021930747601287215,1.5965819751033175,-0.41498709878829254,-48.66197594296505,0.4768565595149994,0.4768565595149994,0.4768565595149994,0.0,0.0,False,PPO without CBF,normal
276,27.6,601.384826936409,20.45408911475762,609.5129554463032,24.79392756927632,0,530.7686081577309,18.76256255267022,1,front,1,8.128128509894168,24.79392756927632,8.128128509894168,-70.6162187786781,17.27245346885457,17.27245346885457,11.158931190165166,17.27245346885457,11.158931190165166,18.77245346885457,-10.644324958960404,0.0,9.144324958960404,3.030802680270998,2.1707081974635045,-1.9159784926128727,-4.339838454518702,-3.0,False,False,False,False,False,,,accelerate,7,normal,0,False,True,False,0.49667584896087646,0.43246719977357234,0.41106431671113763,0.021402883062434708,2.1707081974635063,-0.44146500428709134,-46.031153936334476,0.49667584896087646,0.49667584896087646,0.49667584896087646,0.0,0.0,False,PPO without CBF,normal
277,27.700000000000003,603.4347847070147,20.499577706056897,612.0180567106858,25.051012643825878,0,532.6518910733325,18.832829156015986,1,front,1,8.583272003671027,25.051012643825878,8.583272003671027,-70.78289363368219,17.299746623634135,17.299746623634135,11.174852197119915,17.299746623634135,11.174852197119915,18.799746623634135,-10.216474619963108,0.0,8.716474619963108,2.5915801934488876,2.5708507454955765,-1.8389654315933595,-4.551434937768981,-3.0,False,False,False,False,False,,,accelerate,6,normal,0,False,True,False,0.5221420526504517,0.4548859129927922,0.43246719977357234,0.022418713219219844,2.5708507454955694,0.7026660334576527,-43.01447495067135,0.5221420526504517,0.5221420526504517,0.5221420526504517,0.0,0.0,False,PPO without CBF,normal
278,27.8,605.4895333427515,20.54748635736846,614.5392680436903,25.212113330045064,0,534.5380293545892,18.861382812566482,1,front,1,9.049734700938757,25.212113330045064,9.049734700938757,-70.95150398816236,17.328491814421078,17.328491814421078,11.19162022507896,17.328491814421078,11.19162022507896,18.828491814421078,-9.778757113482321,0.0,8.278757113482321,2.1418855241402035,1.6110068621918572,-1.7601762804268177,-4.664626972676604,-3.0,False,False,False,False,False,,,accelerate,5,normal,0,False,True,False,0.5516883134841919,0.4790865131156421,0.4548859129927922,0.024200600122849913,1.611006862191867,0.285536565504959,-39.6118972912176,0.5516883134841919,0.5516883134841919,0.5516883134841919,0.0,0.0,False,PPO without CBF,normal
279,27.900000000000002,607.5493047030185,20.597713602668996,617.0832142017691,25.43946158078856,0,536.4254234352813,18.87394080692185,1,front,1,9.533909498750631,25.43946158078856,9.533909498750631,-71.12388126773715,17.358628161601395,17.358628161601395,11.209199760934148,17.358628161601395,11.209199760934148,18.858628161601395,-9.324718662850763,0.0,7.8247186628507635,1.6752902621835162,2.273482507434963,-1.6784493593131373,-4.841747978119564,-3.0,False,False,False,False,False,,,accelerate,4,normal,0,False,True,False,0.5718302726745605,0.5022724530053717,0.4790865131156421,0.023185939889729612,2.2734825074349634,0.12557994355367155,-35.82096454037601,0.5718302726745605,0.5718302726745605,0.5718302726745605,0.0,0.0,False,PPO without CBF,normal
280,28.0,609.6143391331989,20.650344301804004,619.6423334465669,25.591192447977956,0,538.3063704135963,18.809469783149652,1,front,1,10.027994313368026,25.591192447977956,10.027994313368026,-71.30796871960263,17.390206581082403,17.390206581082403,11.2276205056314,17.390206581082403,11.2276205056314,18.890206581082403,-8.862212267714376,0.0,7.362212267714376,1.1996261922633735,1.5173086718939643,-1.5951982081885876,-4.940848146173952,-3.0,False,False,False,False,False,,,accelerate,3,normal,0,False,True,False,0.5984106063842773,0.5263069913500982,0.5022724530053717,0.024034538344726464,1.5173086718939781,-0.6447102377219968,-31.664408024187455,0.5984106063842773,0.5984106063842773,0.5984106063842773,0.0,0.0,False,PPO without CBF,normal
281,28.1,611.6848646553203,20.70525522121485,622.2166313169813,25.74297870414421,0,540.183651799635,18.772813860387245,1,front,1,10.531766661660981,25.74297870414421,10.531766661660981,-71.50121285568537,17.423153132728906,17.423153132728906,11.246839327425196,17.423153132728906,11.246839327425196,18.923153132728906,-8.391386471067925,0.0,6.891386471067925,0.7150726657642146,1.5178625616625396,-1.5104495647922265,-5.037723482929362,-3.0,False,False,False,False,False,,,accelerate,2,normal,0,False,True,False,0.6175158023834229,0.5491091941084294,0.5263069913500982,0.022802202758331225,1.5178625616625556,-0.36655922762407595,-27.20480984344014,0.6175158023834229,0.6175158023834229,0.6175158023834229,0.0,0.0,False,PPO without CBF,normal
282,28.200000000000003,613.7610995643079,20.762349089874924,624.8116456923237,25.950143753424356,0,542.0648254824944,18.811736828593666,1,front,1,11.050546128015867,25.950143753424356,11.050546128015867,-71.6962740818135,17.457409453924953,17.457409453924953,11.266822181456224,17.457409453924953,11.266822181456224,18.957409453924953,-7.906863325909086,0.0,6.406863325909086,0.21627605344035672,2.07165049280146,-1.4232353986636355,-5.1877946635494325,-3.0,False,False,False,False,False,,,accelerate,1,normal,0,False,True,False,0.6364271640777588,0.5709386866007617,0.5491091941084294,0.021829492492332347,2.0716504928014605,0.38922968206422015,-22.473154073304926,0.6364271640777588,0.6364271640777588,0.6364271640777588,0.0,0.0,False,PPO without CBF,normal
283,28.3,615.8432681709666,20.82168606658723,627.3814378793514,25.697921870276613,0,543.9398075815919,18.749820990976062,1,front,1,11.538169708384885,25.697921870276613,11.538169708384885,-71.90346058937462,17.493011639952336,17.493011639952336,11.287590123305531,17.493011639952336,11.287590123305531,18.993011639952336,-7.454841931567451,0.0,5.954841931567451,0.0,-2.5222188314774385,-1.341871547682141,-4.876235803689383,0.0682066436193427,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.6606630086898804,0.5933697671230413,0.5709386866007617,0.0224310805222796,-2.5222188314774288,-0.6191583761760345,-15.251845022957552,0.6606630086898804,0.6606630086898804,0.6606630086898804,0.0,0.0,False,PPO without CBF,normal
284,28.400000000000002,617.9314852609155,20.882170899489005,629.9323704360725,25.50932556721043,0,545.8086818561387,18.688742745468126,1,front,1,12.00088517515701,25.50932556721043,12.00088517515701,-72.12280340477673,17.529302539693404,17.529302539693404,11.308759814821151,17.529302539693404,11.308759814821151,19.029302539693404,-7.028417364536395,0.0,5.528417364536395,0.0,-1.8859630306618413,-1.2651151256165512,-4.627154667721424,0.09918557467268019,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.6392840147018433,0.6048483290177418,0.5933697671230413,0.011478561894700423,-1.8859630306618478,-0.6107824550793739,-14.65724558135988,0.6392840147018433,0.6392840147018433,0.6392840147018433,0.0,0.0,False,PPO without CBF,normal
285,28.5,620.0257956209261,20.943103600107374,632.4644102069918,25.320397709193422,0,547.6795040986314,18.708222424926348,1,front,1,12.438614586065682,25.320397709193422,12.438614586065682,-72.34629152229479,17.565862160064427,17.565862160064427,11.33008626003758,17.565862160064427,11.33008626003758,19.065862160064427,-6.627247573998744,0.0,5.127247573998744,0.0,-1.889278580170064,-1.192904563319774,-4.377294109086048,0.12134078801214288,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.6227630376815796,0.6093270061837013,0.6048483290177418,0.00447867716595951,-1.8892785801700587,0.19479679458221194,-14.04773265287643,0.6227630376815796,0.6227630376815796,0.6227630376815796,0.0,0.0,False,PPO without CBF,normal
286,28.6,622.1261889288455,21.00393307919397,634.9793375918481,25.149273848562096,0,549.5452370660405,18.657329674091425,1,front,1,12.853148663002571,25.149273848562096,12.853148663002571,-72.58095186280502,17.602359847516382,17.602359847516382,11.35137657771789,17.602359847516382,11.35137657771789,19.102359847516382,-6.249211184513811,0.0,4.749211184513811,0.0,-1.711238606313259,-1.124858013212486,-4.145340769368126,0.14379299381127297,False,False,False,False,False,,,normal,0,normal,0,False,False,False,0.6051981449127197,0.608294790865956,0.6093270061837013,-0.001032215317745333,-1.711238606313253,-0.5089275083492315,-13.4298698995018,0.6051981449127197,0.6051981449127197,0.6051981449127197,0.0,0.0,False,PPO without CBF,normal
